address,business_description,company_name,contact_url,decision,detail_url,hub_evidence,list_text,maps_url,phone,pool_source_file,reason,recurring_evidence,source_url,status,store_evidence,url
長野県上伊那郡南箕輪村北殿３０３３番地１,"有限会社ノースウイング社 中小企業をサポートするWeb制作やコンサルティングを提供し、お客様の収益拡大を目指しています。インターネット活用を促進し、印刷物の制作も手掛けています。 サービス業界（その他） 長野県上伊那郡南箕輪村北殿３０３３番地１ 更新日：2026年02月16日 業界分類 業績 評判 求人・採用 有限会社ノースウイング社はどんな会社 有限会社ノースウイング社の特徴は、中小企業や自営業者に特化したWeb制作、Webコンサルティング、印刷デザインを行い、インターネットを活用した収益拡大を支援しています。単なるホームページ制作に留まらず、企業収益につなげるための包括的なアプローチを提供。お客様のニーズに応えるため、最新の技術やトレンドを取り入れ、様々なサービスを展開しています。また、アクセスアップ支援や印刷物作成を通じて、ビジネスの成功を追求しており、お客様との共成長を目指すパートナーとしての位置づけを大切にしています。 業種は、Web制作, Webコンサルティング, 印刷デザイン。有限会社ノースウイング社の資本金は、300万円 です。 このページに掲載されている内容は、2026年02月16日に更新された情報です。 全国法人検索は現在α版です。掲載されているデータについて一切の保証をしておりませんので、予めご了承の上ご利用ください🙇 有限会社ノースウイング社の企業情報 法人番号 9100002033888 企業名（法人名） 有限会社ノースウイング社 読み方 業種・業界 業務内容 郵便番号 〒399-4511 本社住所 長野県上伊那郡南箕輪村北殿３０３３番地１ アクセス方法をGoogleMapで見る 証券コード 未上場 社長/代表取締役 非表示中 ホームページ https://www.n***** 電話番号 FAX番号 設立年 2005年 法人番号指定日 2015年10月05日 ※2015年10月5日より前に設立された場合、一律で 2015年10月05日 に指定されています。 最終登記更新日 2016年01月20日 ※2015年10月5日より前に設立された場合、一律で 2015年10月05日 に指定されています。 ※会社名・所在地・法人番号は 国税庁法人番号公表サイト の公表データです。電話番号・ホームページ・FAX番号は当サイトが独自に収集したもので、国税庁の公表項目ではありません。各項目の収集元・取得日は 電話番号 ・ ホームページ ・ FAX番号 の各ページでご確認いただけます。詳しくは データの出典について をご覧ください。 有限会社ノースウイング社のインボイス番号 インボイス番号 T9100002033888 適格請求書発行事業者登録番号 T9100002033888 適格請求書発行事業者登録日 2023年10月01日 適格請求書発行事業者情",有限会社ノースウイング社,,keep,,Web制作 / WEB制作 / ホームページ制作,,,,houjin_all.csv,,支援 / コンサルティング / サポート,https://houjin.goo.to/corporations/9100002033888,MEOハブ候補,,https://www.n-wing.com/contents/
〒151-0066 東京都渋谷区西原3-26-5サンクタス代々木上原403,ネットワークコンテンツの企画・制作、ネットワークシステムの設計・構築、広告・宣伝に関する企画並びに制作、広告代理業,有限会社ハイカラワークス,,keep,,集客 / コンサルティング,,,03-3485-3605,pilot_directory_audit_361_540.csv,,代行 / コンサルティング,https://yuryoweb.com/company_info/%e6%9c%89%e9%99%90%e4%bc%9a%e7%a4%be%e3%83%8f%e3%82%a4%e3%82%ab%e3%83%a9%e3%83%af%e3%83%bc%e3%82%af%e3%82%b9/,MEOハブ候補,士業,https://www.hicolor.jp/
9718183 福島県いわき市泉町下川字八合１５番地の１,最終更新日時： 2026/04/11 11:21 法人番号 5380002025432 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 有限会社ハコネ看板店 広告業界 広告業界 / 屋外広告・交通広告 - ,有限会社ハコネ看板店,,keep,,,,,0246-56-7293,grip_design_ads.csv,,,https://db.grip.website/detail/5380002025432,MEOハブ候補,,https://hakone-sign.jimdofree.com/%E4%BC%9A%E7%A4%BE%E6%A1%88%E5%86%85/
〒285-0817 千葉県佐倉市大崎台 2-24-2,コンサルティング WEBマーケティング ホームページ制作 システム開発 千葉県のおすすめ制作会社 佐倉市のホームページ制作会社 君津市のホームページ制作会社 銚子市のホームページ制作会社 茂原市のホームページ制作会社 東金市のホームページ制作会社 千葉県の制作会社一覧 千葉市 銚子市 市川市 船橋市 館山市 木更津市 松戸市 野田市 茂原市 成田市 佐倉市 東金市 旭市 習志野市 柏市 市原市 流山市 八千代市 我孫子市 鴨川市 鎌ケ谷市 浦安市 袖ケ浦市 印西市 白井市 富里市 南房総市 山武市 大網白里市 印旛郡 長生郡 夷隅郡,有限会社ビットワンシステム,https://bit1.jp/#contact,,,Webマーケティング / webマーケティング / 集客 / コンサルティング,,,043-484-3922,daily_directory_enriched.csv,,サポート / コンサルティング,https://yuryoweb.com/company_info/%e6%9c%89%e9%99%90%e4%bc%9a%e7%a4%be%e3%83%93%e3%83%83%e3%83%88%e3%83%af%e3%83%b3%e3%82%b7%e3%82%b9%e3%83%86%e3%83%a0/,MEOハブ候補,,https://bit1.jp/
〒244-0815 横浜市戸塚区下倉田町244番地3-2F,ホームページ制作委託業務 グラフィックデザイン・DTP業務全般(印刷代行) ポータルサイト管理運営業務,有限会社フミ商会,,,,集客,,,045-871-0203,daily_directory_enriched.csv,,管理 / 代行,https://yuryoweb.com/company_info/%e6%9c%89%e9%99%90%e4%bc%9a%e7%a4%be%e3%83%95%e3%83%9f%e5%95%86%e4%bc%9a/,MEOハブ候補,,http://fumi-ds.com/
1500031 東京都,最終更新日時： 2026/07/07 17:13 法人番号 7011002034045 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 有限会社フリースタイルコンサルティング 広告業界 広告業界 / 総合広告代理店 テレビショッピングの仲介を行う会社です。 ,有限会社フリースタイルコンサルティング,,keep,,,,,代表者名,grip_design_ads.csv,,,https://db.grip.website/detail/7011002034045,MEOハブ候補,,http://www.freestyle-c.com/index.html
〒553-0003 大阪市福島区福島6-14-18,ブランディング 企画 デザイン,有限会社ブリューナク,,,,集客 / コンサルティング / ブランディング,,,06-6147-2380,directory_851_950.csv,,コンサルティング,https://yuryoweb.com/company_info/%e6%9c%89%e9%99%90%e4%bc%9a%e7%a4%be%e3%83%96%e3%83%aa%e3%83%a5%e3%83%bc%e3%83%8a%e3%82%af/,MEOハブ候補,病院 / 自動車,https://brionac.jp/
〒890-0056 鹿児島市下荒田1丁目37-1 ラーバン’86 501号室,在籍クリエーター、クリエイティブディレクター、エディトリアルディレクター、エディター、グラフィックデザイナー、webデザイナー、フォトグラファー、コピーライター、食生活アドバイザーなど 鹿児島県のおすすめ制作会社 指宿市のホームページ制作会社 南さつま市のホームページ制作会社 出水市のホームページ制作会社 奄美市のホームページ制作会社 薩摩川内市のホームページ制作会社 鹿児島県の制作会社一覧 鹿児島市 鹿屋市 垂水市 薩摩川内市 曽於市 霧島市 奄美市 南九州市 姶良市 薩摩郡,有限会社プロダクションビコーズ,,keep,,集客 / コンサルティング,,,099-256-4884,pilot_directory_audit_181_360.csv,,代行 / サポート / コンサルティング,https://yuryoweb.com/company_info/%e6%9c%89%e9%99%90%e4%bc%9a%e7%a4%be%e3%83%97%e3%83%ad%e3%83%80%e3%82%af%e3%82%b7%e3%83%a7%e3%83%b3%e3%83%93%e3%82%b3%e3%83%bc%e3%82%ba/,MEOハブ候補,飲食店 / レストラン / 美容室 / サロン / 整体 / ホテル / 旅館 / 学習塾,https://pro-because.com/
〒889-1401 宮崎県児湯郡新富町大字日置5182-54,農家さんを現すこと。 イラスト・似顔絵・アニメーション制作 パッケージ・ブランドイメージデザイン フライヤー・販促POP等の制作 宮崎日日新聞 世相漫画「宮日戯評」連載 「七福商店」の商品企画・販売 宮崎県のおすすめ制作会社 西都市のホームページ制作会社 都城市のホームページ制作会社 宮崎県のホームページ制作会社 小林市のホームページ制作会社 日南市のホームページ制作会社 宮崎県の制作会社一覧 宮崎市 都城市 延岡市 日南市 小林市 日向市 西都市 えびの市 東諸県郡 児湯郡 東臼杵郡,有限会社ホップステップアヤウェブ,,,,集客 / 販促 / ブランディング,,,050-5319-2747,daily_directory_enriched.csv,,,https://yuryoweb.com/company_info/%e6%9c%89%e9%99%90%e4%bc%9a%e7%a4%be%e3%83%9b%e3%83%83%e3%83%97%e3%82%b9%e3%83%86%e3%83%83%e3%83%97%e3%82%a2%e3%83%a4%e3%82%a6%e3%82%a7%e3%83%96/,MEOハブ候補,,https://ayaweb.jp/
〒612-8236 京都府京都市伏見区横大路下三栖里ノ内64-1,オフィスサポート パソコンサポート ネットサービス、 システム構築 オリジナルパソコン販売 ゲーム周辺機器販売,有限会社マイステーション,,,,集客,,,075-623-4641,directory_851_950.csv,,管理 / サポート,https://yuryoweb.com/company_info/%e6%9c%89%e9%99%90%e4%bc%9a%e7%a4%be%e3%83%9e%e3%82%a4%e3%82%b9%e3%83%86%e3%83%bc%e3%82%b7%e3%83%a7%e3%83%b3/,MEOハブ候補,飲食店 / レストラン / 士業,https://www.myeki.com/
〒227-0054 神奈川県横浜市青葉区しらとり台62-17コスモ青葉台ウエストヒルズB-606,IT戦略含むマーケティング及びセールスプロモーション戦略の立案、実施(リサーチからデータ解析、戦略構築、実施サポート、ツール作製)企業教育、研修プログラムの開発、実施支援、WEBサイト構築、営業支援ソフトの開発、販売、支援業務 プランニングから実施まで 個人、法人のパソコンサポート、ホームページ制作,有限会社ミーズカンパニー,,,,Webマーケティング / webマーケティング / 集客,,,080-1050-0681,daily_directory_enriched.csv,,サポート,https://yuryoweb.com/company_info/%e6%9c%89%e9%99%90%e4%bc%9a%e7%a4%be%e3%83%9f%e3%83%bc%e3%82%ba%e3%82%ab%e3%83%b3%e3%83%91%e3%83%8b%e3%83%bc/,MEOハブ候補,,http://mezcomapny.web.fc2.com/
9800802 宮城県仙台市青葉区二日町１６－２０二日町ホームプラザ１Ｆ,最終更新日時： 2026/08/24 17:17 法人番号 3370002017556 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 有限会社メディアプロ東北 メディアプロトウホク 自動車・乗り物業界 金融業界 デザイン業界 広告業界 通信業界 金融業界 / 銀行・信金 デザイン業界 / 空間・インテリアデザイン 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 通信業界 / 放送事業(CATV等) 映像・音響・照明機器のレンタル及び販売 イベントコンベンション運営企画 ,有限会社メディアプロ東北,,keep,,,,,代表者名 代表取締役 佐々木 元気,grip_design_ads.csv,,,https://db.grip.website/detail/3370002017556,MEOハブ候補,,https://www.mediaprotohoku.co.jp/index.html
1950076 東京都町田市金井ヶ丘４丁目１９番３号,最終更新日時： 2026/04/11 11:21 法人番号 5012302005027 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 有限会社ユネット Web・デジタルマーケティング業界 デザイン業界 デザイン業界 / グラフィックデザイン 空調・衛生設備の調査・診断、設備・環境測定・調整、竣工時試運転調整、埋設管漏水調査、管路調査および埋設物探査事業を行う。 ,有限会社ユネット,,keep,,,,,代表者名,grip_design_ads.csv,,,https://db.grip.website/detail/5012302005027,MEOハブ候補,,http://www.yoonnet.com/profile.html
〒410-1312 静岡県駿東郡小山町菅沼660－1,>WEBサイト制作事業 ・ ホームページ制作・ビジネスSNS構築及びスマホサイト作成 上記WEB制作等の企画・開発・運営全般 >WEB広告事業及びネット広告代理事業 ・ 事業内容に合わせ販売サイト/広告サイトの企画・開発・運営・提供 ・ SNSを利用した販売サイト/広告サイトの企画・開発・運営・提供(自社開発) ・ クチコミを利用した販売サイト/広告サイトの企画・開発・運営・提供(自社開発) >Webサポート・コンサルティング事業 ・サイト運営支援/ドメイン・サーバー取得・管理・保守等 静岡県のおすすめ制作会社 伊東市のホームページ制作会社 静岡県のホームページ制作会社 浜松市のホームページ制作会社 静岡市のホームページ制作会社 富士宮市のホームページ制作会社 静岡県の制作会社一覧 静岡市 浜松市 沼津市 熱海市 三島市 富士宮市 伊東市 島田市 富士市 磐田市 焼津市 掛川市 藤枝市 御殿場市 下田市 裾野市 湖西市 御前崎市 菊川市 伊豆の国市 賀茂郡 田方郡 駿東郡 榛原郡,有限会社ライフロード,,,,集客 / SNS運用 / コンサルティング,,,050-3636-4503,daily_directory_enriched.csv,,運用 / 保守 / 管理 / サポート / コンサルティング,https://yuryoweb.com/company_info/%e6%9c%89%e9%99%90%e4%bc%9a%e7%a4%be%e3%83%a9%e3%82%a4%e3%83%95%e3%83%ad%e3%83%bc%e3%83%89/,MEOハブ候補,,https://www.liferoad.co.jp/
〒810-0004 福岡県福岡市中央区中央区渡辺通2丁目4-8小学館 ビル 5F-9,￮ PR事業 ├ PRコンサルティング ├ 広報担当人材育成 ├ プレスリリース作成代行 └プレスリリース配信(WebPR含む) ￮ WEBマーケティング事業 ├ Webマーケティングコンサルティング ├ ホームページ制作プロデュース ├ ネット通販コンサルティング ├ コンテンツビジネスコンサルティング └ 各種制作 ￮ ビジネスコンサルティング事業 ├ 顧客創造コンサルティング(法人・個人) └ 魅力創造セッション(個人向け),有限会社ラグズ,,keep,,Webマーケティング / webマーケティング / 集客 / コンサルティング / ブランディング,,,092-534-8011,pilot_directory_audit_361_540.csv,,代行 / コンサルティング,https://yuryoweb.com/company_info/%e6%9c%89%e9%99%90%e4%bc%9a%e7%a4%be%e3%83%a9%e3%82%b0%e3%82%ba/,MEOハブ候補,飲食店 / レストラン / 病院 / 不動産,https://www.laguz.co.jp/
